Date,Adress,Size,Rooms,Broker,Rent,Price
20221014,Helgagatan 36N,93,3,Unknown,5062,8550000
20210513,Heliosgatan 16 C,93,3,Hampus Schöllin,4803,6550000
2022099,Heliosgatan 16B,93,3,Unknown,4803,7650000
20221122,Heliosgatan 16C,93,3,Unknown,4803,6850000
20220216,Inteckningsvägen 17 A,93,4,Unknown,7293,6150000
2022103,Kaptensgatan 14A,93,4,Unknown,3095,12900000
20210316,Karlavägen 27 B,93,3,Daniel Levin,998,14050000
20220521,Kistvägen 16,93,4,Unknown,5920,4800000
2021071,Kistvägen 18,93,4,Unknown,5920,5210000
2020019,Kolbäcksgränd 21,93,4,julia larsson,5875,5650000
2022067,Korphoppsgatan 20,93,3,Unknown,5690,6800000
20220516,Kotkagatan 15,93,4,Unknown,5132,2130000
20200115,Kotkagatan 17,93,4,Unknown,5124,2330000
2021105,Kristinebergs Strand 3,93,4,Magnus Larsson,4609,11250000
2022072,Kungsholms Kyrkoplan 5,93,4,Patrik Lundberg,3811,11500000
2022069,Lilla nygatan 16,93,3,Daniel Aslan,3478,10150000
20200915,Lindhagensgatan 77,93,3,Peter Eriksén,3971,6420000
20200318,Linnégatan 25,93,3,Unknown,828,9600000
2019099,Linnégatan 25 A,93,3,Unknown,844,11650000
20220314,Linnégatan 25A,93,3,Unknown,844,14600000
20221210,Lumaparksvägen 1,93,4,Lena Kofoed,5200,5850000
20220412,Majrovägen 19,93,5,Michelle Almby,6229,5300000
20210528,Majrovägen 27,93,5,Unknown,6354,5250000
20220826,Majrovägen 31,93,4,Unknown,5927,5150000
20201029,Majrovägen 35,93,4,Unknown,5869,3700000
20201218,Majrovägen 37,93,4,Linn Johansson,5986,4500000
20221124,Maria bangata 17,93,4,Unknown,4295,8250000
2020026,Maria Prästgårdsgata 12,93,3,Unknown,2915,9075000
20210427,Maria Prästgårdsgata 21,93,3,Unknown,5385,10800000
2022096,Medevigatan 4,93,4,Unknown,4266,11550000
20220513,Midskeppsgatan 10,93,4,Tobias Darnell,4566,8600000
20210720,Norra Stationsgatan 95A,93,4,Unknown,3569,8000000
20220319,Norrbackagatan 26,93,3,Unknown,4569,11700000
20220822,Nyängsvägen 27,93,5,Johanna Hallgren,4240,8200000
20221020,Nybohovsgränd 48,93,4,Nicklas Talvitie,4288,5250000
20221026,Nybrogatan 45A,93,3,Unknown,3197,11900000
20201027,Odengatan 2,93,3,Joakim Andersson,4859,10250000
20210929,Odengatan 24,93,3,Niclas Behrer,1476,12300000
2021102,Ormbergsvägen 10,93,4,Signe Caroline Sjövall,3216,9030000
20200425,Råcksta gårdsväg 28,93,4,Unknown,4811,3650000
2022017,Råcksta Gårdsväg 28 (Våning 10),93,4,Jimmy Solkarin,4811,4300000
20190826,Rådmansgatan 10,93,3,Unknown,3828,7995000
20210919,Ringvägen 108,93,3,Unknown,2836,10600000
2022046,Ringvägen 9A,93,4,Unknown,3011,11600000
20200522,Rorgängargatan 9,93,3,Unknown,4426,5350000
20220221,Roslagsgatan 37A,93,3,Unknown,4432,12550000
20220325,Sandhamnsgatan 32,93,4,Unknown,4782,9400000
20210115,Sandhamnsgatan 81,93,3,Unknown,4745,8350000
20220818,Sibyllegatan 71,93,3,Unknown,2418,11450000
2020068,Sickla kanalgata 3,93,4,Unknown,5816,6195000
2019091,Sigtunagatan 3,93,3,Helene Darin,4728,9450000
2022059,Skaldevägen 64,93,5,Unknown,5232,7000000
20220321,Skeppargatan 80,93,3,Richard Lagerling,4324,17100000
20220113,Skeppstavägen 29,93,4,Unknown,5516,4325000
20210613,Skeppstavägen 31,93,4,Unknown,5516,4100000
20221111,Snörmakarvägen 29,93,5,Unknown,4938,5150000
20190516,Starrängsringen 25,93,3,Unknown,4478,8370000
20221110,Surbrunnsgatan 64,93,4,Unknown,4273,9550000
20220612,Tackjärnsvägen 12,93,4,Julia Hast,4027,6010000
20220315,Tackjärnsvägen 16,93,4,Julia Hast,3617,7870000
20220216,Tegnérlunden 4,93,4,Adam Farhoumand,1717,12700000
20190523,Tjärhovsgatan 12,93,4,Unknown,1919,7600000
20220914,Tomtebogatan 12,93,4,Christopher Olsen,5048,11200000
20220221,Torneågatan 39,93,4,Unknown,5141,3000000
20220330,Torsgatan 63,93,3,Claudia Allerholm,4274,12600000
2023011,Torsplan 10,93,4,Erik Wikingskiöld,5287,13500000
20201022,Tulegatan 35 a,93,3,Daniel Levin,3006,9500000
20220218,Tulegatan 35 A,93,3,Erik Frisk,3006,16000000
20191122,Tulegatan 35A,93,3,Unknown,3006,8700000
20221012,Tunnlandsvägen 91,93,3,Unknown,3869,5515000
20200826,Tysta Gatan 3,93,3,Richard Lagerling,4361,11950000
2022044,Västmannagatan 30,93,3,Jan Borild,3767,13750000
20221022,Babordsgatan 20,93.3,4,Unknown,5792,8775000
2021101,Astri Taubes Torg 2,93.5,4,Fanny Hörndahl,5178,6850000
20220815,Fredriksdalsgatan 11,93.5,4,Unknown,5065,10000000
20221026,Hägerstensvägen 99A,93.5,4,Unknown,5495,6995000
2022028,Hammarby Kaj 4,93.5,4,Unknown,5065,9350000
2022028,Kanngjutargränd 50,93.5,4,Andreas Yacoub,6210,3450000
20190821,Lindhagensgatan 135,93.5,4,Unknown,3438,6575000
20200612,Maltesholmsvägen 174,93.5,4,Fredrik Crona,5479,2900000
20210521,Rorgängargatan 21,93.5,3,Unknown,5368,5850000
2022101,Sjöviksbacken 6,93.5,4,Unknown,4923,7020000
20210527,Blackensvägen 57A,93.6,4,Unknown,4446,5600000
20221020,Stövelvägen 3,93.7,4,Paulina Despotovic,6616,3400000
20201111,P O Hallmans gata 19,93.9,3,Niklas Wellmér,4607,8300000
20211020,Adolfsbergsvägen 24 1tr,94,4,Noomi Unéus,4395,4550000
2019082,Ågesta Broväg 42,94,4,Unknown,5293,3650000
2022105,Ågesta broväg 44,94,4,Nina Eklund,5187,4200000
20200820,Ålgrytebacken 10,94,4,Rezy Saba,4257,3800000
20190328,Ålgrytebacken 14,94,4,John Borja,4216,3600000
20190923,Ålgrytebacken 16,94,4,Unknown,4052,3600000
20190220,Ålgrytebacken 3,94,4,Fadi Shamoun,4133,3075000
20211112,Ålgrytebacken 5,94,4,Unknown,4258,3950000
2021121,Ålgrytebacken 8,94,4,Fadi Shamoun,4215,4100000
20220922,Annedalsvägen 59,94,4,Lovisa Ek,4759,5200000
2020057,Artillerigatan 41,94,3,Michael Preber,3337,9800000
20220922,Äspholmsvägen 27,94,4,Unknown,3490,3045000
2021071,Bällstavägen 242C,94,4,Unknown,5289,4000000
20220930,Birger Jarlsgatan 100,94,3,Unknown,4378,10250000
2021114,Birger Jarlsgatan 107 A,94,4,Erik Frisk,4051,11500000
20190912,Bjulevägen 21,94,4,Beata Thorslund,7577,3400000
20200728,Bo Bergmans gata 7,94,3,Mourad Tajiou,3180,8200000
20220323,Brännkyrkagatan 52,94,3,Unknown,4309,11500000
20191218,Carl Akrells Gata 8,94,3,Unknown,4526,8195000
20211127,Dalbobranten 30,94,4,Unknown,4857,5850000
20211123,Dalbobranten 32,94,4,Unknown,4857,6900000
2022083,Döbelnsgatan 85,94,3,Patrick Björkman,1015,13850000
20220812,Drakflygargatan 8,94,4,Unknown,5465,4000000
2022032,Ekholmsvägen 234,94,4,Fadi Shamoun,4014,3700000
20201112,Elinsborgsbacken 18,94,4,Unknown,6456,2200000
2022027,Elinsborgsbacken 23,94,4,Unknown,6585,2100000
20210712,Elinsborgsbacken 34,94,4,Unknown,6456,2500000
20190528,Elinsborgsbacken 35,94,4,Unknown,6329,2020000
20220826,Essingeringen 22B,94,4,Unknown,4738,8900000
20220530,Essingeringen 9,94,4,Unknown,3415,8850000
20200212,Fageredsgränd 24,94,4,Unknown,5319,2735000
20221014,Färgargårdstorget 20,94,3,Unknown,4354,6495000
2022128,Fredriksbergsvägen 11,94,4,Daniel Andersson,4395,4350000
20221121,Fredsborgsgatan 8,94,3,Unknown,3777,6550000
20221028,Gamla Tyresövägen 351 C,94,4,Martin Adolfsson,4623,5950000
20220411,Gamla Tyresövägen 351 D,94,4,Martin Adolfsson,3953,7550000
20190226,Gästrikegatan 15,94,3,Niclas Behrer,3342,7970000
20221116,Götalandsvägen 251,94,4,Unknown,4614,4495000
2020121,Gransätragränd 10,94,4,Unknown,5229,2850000
20200422,Gransätragränd 25,94,4,Unknown,5333,3100000
2021079,Gräsgatan 1,94,3,Unknown,4188,7500000
20220913,Grev Magnigatan 8,94,3,Unknown,3846,14000000
20220923,Grevgatan 39,94,3,Ann-Charlotte Stenbeck,4469,15250000
2022028,Grevgatan 60,94,4,Richard Lagerling,3507,15975000
20200518,Grönviksvägen 203,94,3,Håkan Jansson,2640,6200000
20200221,Grubbensringen 30A,94,4,Sarah Österling,6574,7900000
20211116,Hagagatan 48,94,3,Bodil Melander,4212,12150000
2020102,Hållsätrabacken 28,94,4,Unknown,6764,2595000
20220427,Hållsätrabacken 32,94,4,Unknown,6564,3300000
20210426,Hammarby Alle 173,94,3,Unknown,3775,6800000
2021055,Hammarögatan 7,94,4,Unknown,5197,3800000
20190424,Hedinsgatan 11,94,2,Unknown,4357,6500000
20200312,Högbergsgatan 76 C,94,3,Unknown,3712,8150000
2022044,Hornsgatan 141C,94,4,Unknown,4085,8100000
20220331,Kabelverksgatan 3,94,4,Unknown,4859,5805000
20221111,Karlaplan 15A,94,4,Oskar Vilgotsson,3925,10850000
2020112,Karlaplan 19 a,94,3,Daniel Levin,3604,9600000
20190424,Karlaplan 19a,94,4,Richard Lagerling,3147,9100000
20211029,Karlaplan 21A,94,4,Unknown,3676,10750000
20220124,Kärrtorpsvägen 2,94,4,Benjamin Frejvall,5078,7225000
20221226,Kärrtorpsvägen 26D,94,4,Unknown,5035,5500000
20190822,Kärrtorpsvägen 7,94,4,Unknown,4740,4875000
20220826,Klyvarvägen 6,94,4,Unknown,5595,6600000
2022111,Kristinebergsvägen 28,94,4,Jakob Gustavsson,4132,7400000
20200514,Kristinebergsvägen 50,94,4,Unknown,4260,7400000
20210917,Lilla Aspuddsvägen 8,94,4,Unknown,4969,9775000
2021093,Lindhagensgatan 81,94,4,Jakob Gustavsson,4260,7000000
2021107,Lövängsgatan 12 - Accepterat pris!,94,4,Felicia Ahlquist,5441,8195000
20220512,Lövholmsvägen 76,94,4,Signe Caroline Sjövall,5146,8150000
20210427,Maria Prästgårdsgata 26,94,3,Unknown,3598,12100000
20220331,Mariehamnsgatan 12,94,4,Unknown,5724,2495000
20220517,Mörsilsgatan 24,94,4,Joe Maatouk,4706,4650000
2021055,Mörtvikskroken 15,94,4,Nicklas Talvitie,4718,8600000
20221220,Nipfjällsvägen 8,94,4,Martin Jönsson,3771,6300000
20190516,Nybohovsbacken 44,94,4,Unknown,5716,6000000
2021098,Nybohovsbacken 46,94,4,Henric Wickholm,5657,6660000
20221118,Nybrogatan 44,94,4,Hampus Schöllin,4080,12000000
20220516,Odelbergsvägen 34,94,4,Cesar Fuentes,5712,8350000
20210517,Odelbergsvägen 36,94,4,Unknown,6347,7500000
20221130,Odengatan 36,94,4,Jonathan Bergstrand,3885,8350000
2022048,Ormbergsvägen 20,94,3,Signe Caroline Sjövall,3242,8950000
20220428,Pettsons Gata 4,94,3,Inez Domé,5107,5200000
20200624,Pipersgatan 4,94,4,Unknown,3698,9350000
20220223,Pontonjärgatan 45,94,4,Unknown,4852,11600000
20210928,Råckstavägen 17,94,3,Micaela Rebel,4785,3725000
20210915,Repslagargatan 27,94,4,Stefan Tapay,3533,8100000
20220213,Riddargatan 15,94,4,Richard Lagerling,3953,20000000
20210530,Ringvägen 151,94,3,Unknown,3900,10350000
2022061,Sandalettgatan 7,94,4,Unknown,5029,5850000
20220413,Sankt Eriksgatan 25A,94,4,Erik Lundkvist,3188,10600000
2020107,Sickla kanalgata 99,94,4,Unknown,4774,7650000
20210825,Sjöfartsgatan 6,94,4,Unknown,4802,9340000
20220427,Sjöfartsgatan 8,94,4,Arman Davarzan,4802,10000000
20221026,Sjöviksvägen 79,94,4,Kristoffer Pettersson,4724,7150000
20220225,Skäftingebacken 21,94,4,Unknown,6769,2450000
20220913,Skäftingebacken 22,94,4,Unknown,6769,2170000
20220523,Skäftingebacken 22 vån 6 / 6,94,4,Unknown,6585,2400000
20220121,Skäftingebacken 28,94,4,Unknown,6637,2450000
2019052,Skäftingebacken 3,94,4,Pezhman Ivinger,6506,2220000
2021071,Skäftingebacken 9,94,4,Unknown,6456,1950000
20210314,Slättvägen 3,94,3,Håkan Jansson,2656,10900000
20220224,Sockenvägen 607,94,4,Elin Norberg,5296,6450000
20210319,Södermannagatan 50A,94,3,Unknown,5589,9525000
20220724,Solberga Hagväg 13,94,4,Unknown,5298,4100000
20220316,Stora kvinns väg 74,94,3,Unknown,5804,7400000
20201216,Styrmansgatan 17 A,94,4,Unknown,2453,12100000
20191117,Surbrunnsgatan 8A,94,3,Unknown,4201,8180000
20220315,Sveavägen 120,94,3,Veronica Andersson,571,13950000
2022064,Tämnarvägen 24,94,4,Annika Palmö,4874,6100000
2022061,Tantogatan 31,94,3,Unknown,3854,7000020
2022061,Tavastgatan 46,94,4,Unknown,3759,10450000
20191018,Tideliusgatan 55,94,4,Unknown,4174,6175000
20220428,Tomtebogatan 38,94,4,Nicola Grez-Pancetti,4225,13000000
20190820,Valhallavägen 146 A 2 tr,94,4,Unknown,3368,8200000
2020026,Valhallavägen 146 B,94,4,Unknown,3604,9500000
20210326,Valhallavägen 146 F,94,4,Niclas Behrer,3082,11100000
20210928,Valhallavägen 148 E,94,3,Unknown,3676,10000000
2021118,Valhallavägen 148D,94,3,Adam Farhoumand,3569,11600000
2019101,Valhallavägen 150 C,94,4,Unknown,3368,9450000
20190830,Valhallavägen 158 / Breitenfeldsgatan,94,3,Martin Sjöman,3677,9500000
2022106,Vinggatan 34,94,4,Unknown,5527,4060000
2022107,Hornsgatan 146 B,94.1,4,Unknown,4006,6995000
2022077,Blackebergsbacken 1,94.5,4,Arman Davarzan,5149,5850000
20211031,Blackebergsbacken 3,94.5,4,Andreas Nilsson,5420,6000000
20211222,Blackebergsbacken 5,94.5,4,Andreas Nilsson,5420,6175000
20211013,Drakflygargatan 2,94.5,4,Henrik Ivansson,5543,4300000
20220923,Drakflygargatan 3,94.5,4,Destiny Fröstad,5486,3550000
2021091,Flintbacken 14,94.5,4,Unknown,4133,9225000
20210319,Flintbacken 28,94.5,4,Unknown,4142,9100000
20210317,Gransätragränd 21,94.5,4,Unknown,5712,3200000
20201013,Hildebergsvägen 28 2tr,94.5,4,Marie Bertilsson,5492,5600000
20201112,Pellepennans Gata 3,94.5,3,Hevrê Yildiz,5129,4495000
20220413,Telefonvägen 13,94.5,4,Jonas Lindström,4912,7850000
20221121,Valhallavägen 137,94.5,4,Sara Wiksell,4727,10000000
2020102,Valhallavägen 139,94.5,4,Sara Wiksell,4434,8700000
20210823,Vantörsvägen 273,94.5,4,Christofer Svensson,4358,5000000
2021055,Vantörsvägen 275,94.5,4,Christofer Svensson,4358,5050000
20221214,Vingavägen 8,94.5,4,Destiny Fröstad,5328,5050000
2022069,Öregrundsgatan 14,94.7,4,Unknown,4433,7400000
20201125,Svärdlångsvägen 5,94.7,4,Unknown,5259,7125000
20220413,Älvsåkersgränd 15,95,4,Stefan Disefjord,5597,3200000
20180228,Anna Sandströms Gata 12,95,5,Christofer Svensson,4310,3800000
20210224,Anna sandströms gata 4,95,4,Unknown,5215,5200000
20211118,Anna Sandströms Gata 4,95,4,Natalia Hernandez,5215,5650000
20221213,Annedalsvägen 42,95,4,Inez Domé,5242,5300000
20180615,Aprikosgatan 80,95,4,Martina Hultkrantz,6666,2130000
20220928,Aprikosgatan 80 (Vån 1),95,4,Josef Gubrail,6871,2725000
20210319,Arkitektvägen 86,95,5,Deisam Sulayman,5050,6850000
20200428,Åsögatan 116,95,4,Filip Ullhag,2165,10550000
2022039,Bellmansgatan 22D,95,3,Unknown,3699,12850000
2019052,Bergsgatan 36,95,3,Nina Larsson,2491,9250000
20220316,Birger Jarlsgatan 113B,95,3,Linnéa Lindblad,3232,11200000
20220621,Birger Jarlsgatan 42,95,4,Unknown,3205,10500000
20220919,Blekegatan 3,95,3,Jessica Alvå,3904,6880000
20211019,Borgmästargatan 10 A,95,3,Unknown,4249,12300000
20201120,Bragevägen 19,95,3,Unknown,3877,12500000
20221110,Brahegatan 62,95,3,Martin Sjöman,5211,12500000
20220616,Breitenfeldsgatan 5,95,3,Magnus Jernbeck,4057,12500000
20181030,David Bagares gata 26 B,95,3,Unknown,3555,6725000
20221229,Drivbänksvägen 11 B,95,4,Micaela Rebel,5400,3995000
2022066,Eldsbergagränd 23 Accepterat pris!,95,4,Paulina Despotovic,5889,3300000
20190429,Eldsbergagränd 26,95,4,Unknown,5031,2850000
2022048,Eldsbergagränd 47,95,4,Oscar Lindberg,6039,3300000
20171215,Eldsbergagränd 6,95,4,John Borja,4761,2500000
20180118,Emilia fogelklous gata 23,95,4,Unknown,4380,4200000
20210825,Emils Gata 11,95,4,Inez Domé,5375,5800000
20200312,Fageredsgränd 28,95,4,Rezy Saba,5319,2600000
20220918,Fjärdholmsgränd 9A,95,4,Unknown,4965,2050000
2018122,Fleminggatan 55,95,4,Unknown,3497,7600000
20220324,Förlandagränd 4 (På markplan med uteplats),95,4,Andy Shabo,4992,3235000
20220721,Förlandagränd 84,95,4,Unknown,5018,3000000
20220722,Friherregatan 43,95,4,Unknown,6044,3350000
2022126,Glädjevägen 4,95,4,Unknown,6014,2500000
20190619,Glädjevägen 8b,95,4,Unknown,5840,2300000
20180212,Götalandsvägen 237,95,4,Unknown,4908,4150000
2018115,Götalandsvägen 241,95,4,Eddie Can,4908,4300000
20190128,Gotlandsgatan 51,95,3,Unknown,3570,8000000
20201020,Grubbens Gata 3,95,3,Unknown,4503,9475000
2018109,Grubbensringen 30 A,95,3,Unknown,6514,7400000
20190412,Gubbkärrsvägen 29H,95,4,Noomi Unéus,6281,3900000
20220420,Gulddragargränd 50 (Våning 9),95,4,Jimmy Solkarin,5475,4000000
20220829,Gulddragargränd 52,95,4,Viktor Göranzon,5640,4250000
20220613,Hägervägen 29,95,4,Unknown,4335,5607000
20220827,Hanna Paulis gata 33,95,5,Unknown,5276,5200000
2022047,Hantverkargatan 76A,95,4,Unknown,2322,12400000
2018067,Harplingegränd 72,95,4,Unknown,4979,2610000
2022039,Harplingegränd 88,95,4,Unknown,5105,4175000
2018037,Hebergsgränd 23,95,4,John Borja,5175,2500000
20200827,Hildebergsvägen 18,95,4,Unknown,5962,5505000
20220920,Holländargatan 31,95,3,Unknown,3851,9700000
2022091,Hornsgatan 29H,95,3,Björn Sjöberg,1961,12000000
20210317,Inedalsgatan 9C,95,4,Unknown,3417,7950000
20190214,Jungfrugatan 22,95,4,Niclas Behrer,4946,9275000
2022061,Kabelverksgatan 32,95,4,Daniel Aslan,4944,6300000
2019124,Kabelverksgatan 32 3tr,95,4,Unknown,4944,4550000
2019101,Kabelverksgatan 32 5tr,95,4,Unknown,4944,4620000
20220920,Kallforsvägen 29,95,4,Kajsa Bergklint,5467,3000000
2022096,Karlbergsvägen 42,95,4,Unknown,1914,10000000
20180216,Klas Klättermus gata 3,95,4,Andreas Pettersson,4833,4830000
20180321,Klas Klättermus gata 7,95,4,Andreas Pettersson,4833,4800000
2020061,Knäredsgränd 12,95,4,Unknown,5281,2720000
20220923,Knäredsgränd 28,95,4,Unknown,5703,3100000
20190917,Knäredsgränd 32,95,4,Unknown,5281,3150000
20220310,Kocksgatan 20,95,3,Unknown,3862,12000000
2019126,Kommendörsgatan 20 B,95,3,Unknown,2490,9050000
2020056,Krakel Spektakels Gata 3,95,4,Marcus Hjelte,4570,4750000
2021119,Kubbegatan 3,95,4,Niki Möller,4827,4000000
2019073,Kungsholmsgatan 11 3tr,95,5,Unknown,6460,6900000
20190927,Lidköpingsvägen 28,95,4,Unknown,4398,4700000
20200930,Lövholmsvägen 82,95,4,Pamela Aguilar,5184,6560000
20220830,Lumagatan 11,95,3,Unknown,4374,6510000
20220928,Luntmakargatan 81,95,4,Unknown,2259,9550000
20210525,Måbärsstigen 29 Q,95,4,Unknown,2726,4650000
20220616,Magnus Ladulåsgatan 21,95,4,Unknown,4568,8850000
2022017,Malmskillnadsgatan 60A,95,3,Unknown,5801,13500000
2020091,Maria Prästgårdsgata 16,95,3,Michelle Carlsson,3018,10075000
20190414,Maria Röhls Väg 11,95,4,Robin Ström,4608,6300000
20210915,Markvardsgatan 8,95,4,Linus Wallinder,2401,12700000
2019059,Mörtvikskroken 13,95,4,Nicklas Talvitie,4006,6350000
20220421,Morupsgränd 11,95,4,Unknown,5052,3400000
20200422,Morupsgränd 15,95,4,Unknown,4856,3100000
20220621,Nickelgränd 12,95,4,Unknown,7048,3095000
20200515,Nina Einhorns Gata 10,95,3,Unknown,5186,8250000
2022054,Nockeby Torg 27,95,4,Tim Prasertsri,4229,8850000
20170914,Norra stationsgatan 111,95,4,Unknown,4298,7100000
20220726,Norra Stationsgatan 111,95,4,Unknown,4298,7480000
2021055,Nybodaringen 105,95,4,Joakim Ohlsson,5032,7400000
20221018,Nybrogatan 45B,95,3,Unknown,3197,10000000
2019045,Onsalagränd 15,95,4,Unknown,5105,2900000
20200626,Piongränd 11,95,4,Unknown,5568,2295000
20200327,Pontonjärgatan 30,95,3,Niklas Wellmér,4938,9550000
20190311,Pontonjärgatan 4 6tr,95,4,Unknown,6589,7300000
20220310,Ralångsvägen 3,95,4,Unknown,4145,7000000
20200913,Riddargatan 78,95,3,Daniel Levin,3937,13000000
20210921,Ringvägen 106,95,3,Unknown,2866,10000000
20210520,Rörstrandsgatan 30 A,95,3,Alexander Nilsson,3239,10650000
20220125,Rörstrandsgatan 40,95,3,Jan Borild,3465,12000000
20220818,Roslagsgatan 22,95,3,Adam Behrer,3939,10500000
20221120,Scheelegatan 38A,95,4,Unknown,4478,8150000
2022038,Sibbarpsgränd 23,95,4,Unknown,4549,3260000
2020035,Sibbarpsgränd 35,95,4,Unknown,4813,2950000
20220713,Sibbarpsgränd 39,95,4,Tidor Ablahad,4571,3100000
20220214,Sibbarpsgränd 7,95,4,Andy Shabo,4746,3400000
20190913,Sickla Kanalgata 93,95,3,Unknown,5821,6350000
20220719,Siljansvägen 39A,95,3,Unknown,5984,5000000
2020063,Slättåkragränd 18,95,4,Rezy Saba,5255,2700000
2021121,Slättåkragränd 30,95,4,Unknown,5255,2990000
20180412,Slättgårdsvägen 107,95,4,Adam Hammoud,4773,3780000
2022068,Spannarpsgränd 11,95,4,Unknown,5319,2800000
2022092,Spannarpsgränd 15,95,4,Unknown,5319,2860000
20210522,Stamgatan 10,95,5,Unknown,6599,3380000
2022022,Stamgatan 11,95,5,Unknown,6698,3376500
2021097,Stamgatan 13,95,5,Rabi Soma,6283,3200000
20221019,Stamgatan 17,95,5,Unknown,6698,2850000
2022056,Stamgatan 19,95,5,Unknown,6520,3800000
20221111,Stamgatan 3,95,5,Unknown,6698,2750000
20191129,Stamgatan 47,95,5,Unknown,6523,3100000
20220526,Stamgatan 50,95,5,Unknown,6787,3300000
2020025,Stamgatan 52,95,5,Unknown,6501,3000000
2021054,Stamgatan 53,95,5,Paulina Despotovic,6599,3550000
20200820,Stamgatan 53 - Accepterat pris,95,5,Unknown,6501,2950000
20200828,Stamgatan 56,95,5,Rabi Soma,6501,3000000
2017126,Stamgatan 59,95,5,Unknown,6041,2200000
2021107,Stamgatan 6,95,5,Unknown,6687,3600000
20221028,Stamgatan 61,95,5,Unknown,6931,2700000
20220531,Stamgatan 63,95,5,Unknown,6984,3400000
20211019,Stamgatan 8,95,5,Unknown,6459,3250000
20210224,Stamgatan 9,95,5,Unknown,6599,3575000
2022105,Sturehillsvägen 17,95,4,Unknown,4679,7030000
20190920,Textilgatan 25,95,4,Unknown,5156,6900000
20210531,Tomtebogatan 19,95,3,Unknown,1169,11550000
2021122,Torsgatan 38a ,95,4,Stefan Tapay,3914,11500000
20221228,Tulegatan 3,95,4,Unknown,951,9600000
20220923,Tummelisas gata 4,95,4,Marcus Hemrin,5733,5100000
20220222,Tussmötevägen 188,95,3,Unknown,5722,6000000
20210825,Ullaredsgränd 8,95,4,Tidor Ablahad,5407,3500000
2022033,Ullerudsbacken 51,95,4,Tommy Sundvall,6046,4720000
20190820,Upplandsgatan 24 A,95,3,Magnus Larsson,4117,8750000
2020068,Upplandsgatan 24A,95,3,Tina Engström,4117,9100000
20180919,Upplandsgatan 69,95,3,Magnus Larsson,3285,10300000
20200910,Vanadisvägen 18,95,3,Tina Engström,2999,9525000
20180223,Vantörsvägen 276,95,4,Unknown,4711,3920000
20181016,Vantörsvägen 277 2 tr,95,4,Rezy Saba,4358,4100000
20200925,Västertorpsvägen 138,95,3,Unknown,5214,3775000
2022074,Västertorpsvägen 140,95,4,Unknown,5111,4400000
2020069,Västertorpsvägen 150,95,4,Unknown,5214,3600000
20220413,Västmannagatan 28,95,3,Joakim Andersson,3860,13800000
2018029,Vattugatan 15,95,3,Unknown,4917,7300000
20200315,Våxtorpsgränd 26,95,4,Natalia Hernandez,5410,2850000
20181213,Vintrosagatan 11 ,95,4,Unknown,4843,2500000
20221221,Vintrosagatan 5,95,4,Unknown,5985,2910000
20211115,Wallingatan 13,95,3,Adam Farhoumand,4377,12750000
20171027,Wendela Hebbes gata 14,95,4,Unknown,5269,4195000
20220617,Ynglingagatan 19,95,3,Unknown,4544,9000000
20220531,Zinkens Väg 59,95,4,Unknown,3809,12050000
2022078,Dymlingsgränd 7,95.2,4,Unknown,5209,5075000
20220429,Dymlingsgränd 5,95.4,4,Jonas Lindström,5209,6245000
20211028,Dymlingsgränd 9,95.4,4,William Kajo,5209,5200000
20201015,Dymlingsgränd 9 - Såld off market,95.4,4,William Kajo,4961,5000000
2021025,Dymlingsgränd 9 - Såld off market!,95.4,4,William Kajo,4961,6300000
2018094,Anders Reimers väg 12,95.5,5,Daniel Fredricson,6269,8825000
20220331,Barnängsgatan 21B,95.5,4,Unknown,5241,8800000
20171222,Birger Jarlsgatan 113 A,95.5,3,Unknown,3650,7750000
20180217,Dartanjangs gata 14 a,95.5,4,Unknown,5292,4150000
20220614,Dartanjangs Gata 14A,95.5,4,Marcus Hemrin,5691,5400000
2018058,Fredrika Bremers Gata 21,95.5,4,Richard Ivansson,7499,2995000
2020083,Hanna Rydhs Gata 30,95.5,4,Torsten Steding,5689,3600000
20210520,Lysviksgatan 7,95.5,4,Simon Strand,4434,4100000
20220929,Ölmevägen 24,95.5,4,Simon Strand,5186,3060000
2021086,Ölmevägen 32,95.5,4,Simon Strand,5084,3700000
20211011,Ölmevägen 4,95.5,4,Daniel Sjödin,5177,3600000
20220917,Reimersholmsgatan 29,95.5,4,Unknown,5979,6700000
20200927,Slätbaksvägen 21,95.5,5,Unknown,6683,5500000
20171018,Svinningegränd 8,95.5,4,Aras,6232,1900000
20210414,Tussmötevägen 148,95.5,4,Unknown,4887,7650000
20200420,Vingårdsgatan 3,95.5,4,Erik Millfalk,5337,6100000
20221025,Vingårdsgatan 5,95.5,4,Kristoffer Pettersson,5070,6400000
20211116,P O Hallmans Gata 15,95.6,3,Elin Pella Månsson,4341,9250000
20180910,Alströmergatan 45 D,96,3,Jonas Tillman,3844,7750000
20210929,Alströmergatan 45D,96,3,Jan Borild,3804,10550000
20220930,Annedalsvägen 54,96,4,Inez Domé,5535,5050000
20221124,Årstaskogs väg 7B,96,4,Unknown,5128,6700000
2022078,Artillerigatan 40A,96,3,Marcus Torell,3419,13000000
2022095,Åsögatan 104,96,4,Unknown,4949,7900000
2022038,Bällstavägen 60,96,4,Inez Domé,5043,6410000
2021106,Björketorpsvägen 7 4tr,96,4,Noomi Unéus,5188,4230000
20180123,Björnboda Torg 6,96,3,Jimmy Solkarin,4603,2400000
