Date,Adress,Size,Rooms,Broker,Rent,Price
2017065.0,Bråvallagatan 7,21.1,1.0,Fastighetsbyrån Stockholm - Vasastan,1235.0,2900000.0
2017064.0,Ölandsgatan 44,25.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,1442.0,2900000.0
2017063.0,Körsbärsvägen 12,24.0,1.0,Fastighetsmäklarn,1294.0,3050000.0
2017062.0,Alströmergatan 49,24.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1846.0,2760000.0
2017061.0,Sankt Göransgatan 153,22.5,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1427.0,2605000.0
2017061.0,Torphagsvägen 4,25.0,1.0,HusmanHagberg Östermalm,1144.0,2210000.0
20170531.0,Åsögatan 181,22.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,983.0,2900000.0
20170531.0,Kungsbro Strand 21,25.0,1.0,Karlsson & Uddare AB,1929.0,2985000.0
20170531.0,Folkskolegatan 6,22.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1912.0,2800000.0
20170530.0,Kungsklippan 11,25.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,2359.0,3280000.0
20170530.0,Nypongränd 4,22.0,1.0,BOSTHLM Fastighetsmäklare AB,1051.0,2500000.0
20170526.0,Birger Jarlsgatan 104A,21.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1619.0,2630000.0
20170526.0,Doktor widerströms gata 44,25.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Älvsjö-Fruängen,1908.0,2300000.0
20170526.0,Finn Malmgrens väg 4 A,24.0,1.0,Notar,1510.0,2300000.0
20170524.0,Rosenlundsgatan 24,20.0,1.0,Svenskt Mäklarcentrum AB,1096.0,2680000.0
20170524.0,Kristinehovsgatan 5a,25.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1645.0,2750000.0
20170523.0,Lina Sandells Plan 2,25.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Älvsjö-Fruängen,1785.0,2400000.0
20170523.0,Kungsklippan 11,24.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1731.0,2800000.0
20170523.0,Östhammarsgatan 75,24.7,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Östermalm,1650.0,2500000.0
20170523.0,Roslagsgatan 54,23.0,1.0,Vision Mäkleri AB,1446.0,2930000.0
20170523.0,Strålgatan 21,24.0,1.0,Erik Olsson Fastighetsförmedling,1803.0,2625000.0
20170522.0,Anders Reimers väg 4,22.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1440.0,2710000.0
20170519.0,Vattenledningsvägen 47,21.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,2082.0,2300000.0
20170518.0,Malmgårdsvägen 18,25.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1454.0,2770000.0
20170518.0,Rindögatan 4,23.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1554.0,2720000.0
20170518.0,Svarvargatan 10,24.0,1.0,HusmanHagberg Kungsholmen,1285.0,2600000.0
20170518.0,Bråvallagatan 6,25.0,1.0,MOHV Bromma,1185.0,2950000.0
20170517.0,Tjustgatan 2,24.0,1.0,Innerstadsspecialisten S AB,2093.0,2925000.0
20170517.0,Birger Jarlsgatan 104 F,24.0,1.0,Edward & Partners Fastighetsmäklare AB,2012.0,3000000.0
20170516.0,Skeppargatan 98,23.0,1.0,Notar,1181.0,2775000.0
20170516.0,Skånegatan 80B,25.0,1.0,Bjurfors Södermalm,1218.0,3075000.0
20170516.0,Folkskolegatan 6,22.0,1.0,Våningen & Villan Stockholm,1790.0,2635000.0
20170513.0,Atlasmuren 16,25.0,1.0,Erik Olsson Fastighetsförmedling,1505.0,2950000.0
20170512.0,Kronobergsgatan 20 (Våning 3),20.0,1.0,Edward & Partners Fastighetsmäklare AB,1192.0,3300000.0
20170512.0,Gamla Huddingevägen 441,21.0,1.0,Erik Olsson Fastighetsförmedling,1253.0,1840000.0
20170511.0,Gullmarsvägen 29,25.0,1.0,Fastighetsbyrån Årsta,2410.0,2300000.0
20170511.0,Sankt Göransgatan 153,24.5,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1486.0,2730000.0
20170511.0,Ymsenvägen 5,21.5,1.0,Svensk Fastighetsförmedling Årsta,1295.0,2400000.0
20170510.0,Kungsholms Strand 137,25.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1616.0,2600000.0
20170510.0,Folkskolegatan 6,22.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1994.0,2800000.0
20170510.0,Hunnebergsvägen 7,22.0,1.0,HusmanHagberg Bromma,1821.0,2350000.0
20170510.0,Södermannagatan 31,25.0,1.0,Erik Olsson Fastighetsförmedling,1233.0,2950000.0
20170510.0,Hallandsgatan 48,20.0,1.0,MOHV Bromma,1546.0,2870000.0
20170510.0,Kungsklippan 11,23.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1663.0,2730000.0
2017059.0,Banérgatan 7,25.0,1.0,Vision Mäkleri AB,660.0,3500000.0
2017057.0,Strålgatan 35,25.0,1.0,Mäklarhuset Essingen & Fredhäll,1422.0,2750000.0
2017055.0,Konstgjutarvägen 38,24.5,1.0,Fastighetsbyrån Enskede,1680.0,2450000.0
2017055.0,Karlsviksgatan 12,22.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,832.0,2630000.0
2017055.0,Tavastgatan 31,25.0,1.0,Brokr Fastighetsmäklare,668.0,2845000.0
2017055.0,Kungsklippan 11,24.0,1.0,Notar,1740.0,2700000.0
2017055.0,Spritsvägen 11,21.0,1.0,SkandiaMäklarna Sköndal,1638.0,1830000.0
2017055.0,Bråvallagatan 3,21.0,1.0,Erik Olsson Fastighetsförmedling,1319.0,2870000.0
2017054.0,Jämtlandsgatan 94,24.0,1.0,Mäklarringen Vällingby/Hässelby,1295.0,1790000.0
2017054.0,Brännkyrkagatan 119,21.0,1.0,BOSTHLM Fastighetsmäklare AB,1575.0,2760000.0
2017054.0,Dalagatan 36,25.0,1.0,BOSTHLM Fastighetsmäklare AB,636.0,3420000.0
2017053.0,Åsögatan 181,22.0,1.0,Bostadsrättsspecialisten,1283.0,2720000.0
2017053.0,Inedalsgatan 15,22.0,1.0,Karlsson & Uddare AB,1321.0,3320000.0
2017053.0,Kungsklippan 11,23.0,1.0,SkandiaMäklarna Stockholm Kungsholmen,1654.0,2805000.0
2017053.0,Bjurholmsplan 23,23.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1452.0,2750000.0
20170429.0,Skanörvägen 9,24.0,1.0,Fastighetsbyrån Enskede,1265.0,2300000.0
20170427.0,Heleneborgsgatan 9b. 1,24.0,1.0,ERA Storstad,1388.0,2925000.0
20170427.0,Bergsrådsvägen 8,20.0,1.0,Notar,1585.0,2160000.0
20170427.0,Bandhagsplan 9,23.0,1.0,Mäklarringen Farsta/Bandhagen,1743.0,1780000.0
20170427.0,Torphagsvägen 6,24.0,1.0,Karlsson & Uddare AB,1516.0,2450000.0
20170427.0,Tavastgatan 31,25.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,673.0,2875000.0
20170426.0,Hälsingegatan 35,20.5,1.0,Notar,1330.0,2900000.0
20170426.0,Samaritgränd 9,22.0,1.0,Brokr Fastighetsmäklare,1257.0,2730000.0
20170425.0,Doktor Widerströms Gata 72,25.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1672.0,2420000.0
20170425.0,Västgötagatan 22,23.0,1.0,Svenska Mäklarhuset Södermalm,1240.0,2950000.0
20170424.0,Sparbanksvägen 14,24.0,1.0,Erik Olsson Fastighetsförmedling,1579.0,2350000.0
20170423.0,Folkskolegatan 12,24.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2017.0,2700000.0
20170421.0,Tyska bottens väg 33,25.0,1.0,Fastighetsbyrån Bromma,1218.0,1805000.0
20170421.0,Blåsutvägen 5,25.0,1.0,Brokr Fastighetsmäklare,1845.0,2330000.0
20170420.0,Linnégatan 39 B,24.0,1.0,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,1216.0,3200000.0
20170419.0,Ekensbergsvägen 118,25.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1394.0,2580000.0
20170419.0,Kocksgatan 36,23.0,1.0,SkandiaMäklarna Stockholm Södermalm,1763.0,2900000.0
20170419.0,Bergsgatan 49,21.0,1.0,Erik Olsson Fastighetsförmedling,970.0,2870000.0
20170412.0,Ekensbergsvägen 118,25.0,1.0,SkandiaMäklarna Liljeholmen,1394.0,2670000.0
20170411.0,Årstavägen 79,24.5,1.0,Fastighetsbyrån Årsta,1868.0,2500000.0
20170411.0,Knektvägen 17,25.0,1.0,ERA Enskede-Farsta kontoret,1527.0,2350000.0
20170411.0,Bergsundsgatan 12,24.7,1.0,BOSTHLM Fastighetsmäklare AB,1247.0,2875000.0
20170411.0,Vänskapsvägen 45,22.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1370.0,2420000.0
2017049.0,Strålgatan 19,23.0,1.0,ERA Bostad Sthlm,1384.0,2805000.0
2017048.0,Lundagatan 36 D,25.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Södermalm,1412.0,3400000.0
2017047.0,Bällstavägen 203,20.0,1.0,HusmanHagberg Bromma,2432.0,1720000.0
2017046.0,Disponentgatan 2,25.0,1.0,Notar,928.0,2485000.0
2017046.0,Högalidsgatan 32 uteplats,20.0,1.0,Historiska Hem,1148.0,2700000.0
2017045.0,Bergsrådsvägen 36,24.0,1.0,ERA Mats Holmgren Fastighetsbyrå,1811.0,2300000.0
2017045.0,Essingetorget 40,22.0,1.0,SkandiaMäklarna Stockholm Kungsholmen,1541.0,2200000.0
2017045.0,Västerlånggatan 65,23.0,1.0,HusmanHagberg Södermalm/Gamla Stan,908.0,3100000.0
2017043.0,Rindögatan 5,23.0,1.0,Notar,1640.0,2500000.0
2017043.0,Sågargatan 17,22.0,1.0,Bjurfors Södermalm,1673.0,2600000.0
2017043.0,Disponentgatan 2,25.0,1.0,SkandiaMäklarna Stockholm Kungsholmen,928.0,2975000.0
2017043.0,Hantverkargatan 28 A,20.0,1.0,Mäklarhuset Stockholm Innerstan,817.0,2800000.0
20170331.0,Valborgsmässovägen 48,24.0,1.0,BOSTHLM Fastighetsmäklare AB,1804.0,2400000.0
20170331.0,Värtavägen 59,24.0,1.0,HusmanHagberg Östermalm,1206.0,2570000.0
20170330.0,Anders Reimers väg 4,22.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1567.0,2800000.0
20170330.0,Industrigatan 9,23.0,1.0,Notar,1208.0,2525000.0
20170330.0,Cirkelvägen 24 C,25.0,1.0,Nomad Mäkleri,1562.0,2000000.0
20170329.0,Högalidsgatan 33,24.0,1.0,BOSTHLM Fastighetsmäklare AB,1734.0,3150000.0
20170329.0,Erik Dahlbergsgatan 36,24.0,1.0,HusmanHagberg Östermalm,1382.0,3000000.0
20170328.0,Körsbärsvägen 6,24.0,1.0,Erik Olsson Fastighetsförmedling,1959.0,2800000.0
20170324.0,Arvodesvägen 18,20.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1450.0,2150000.0
20170324.0,Pelargatan 7,24.0,1.0,BOSTHLM Fastighetsmäklare AB,1107.0,2640000.0
20170324.0,Bokbindarvägen 78,24.0,1.0,Erik Olsson Fastighetsförmedling,2388.0,2300000.0
20170323.0,Heleneborgsgatan 9 B,23.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1355.0,3000000.0
20170323.0,Jämtlandsgatan 90,24.0,1.0,Svenska Mäklarhuset Vällingby,1286.0,1900000.0
20170323.0,Stagneliusvägen 32,25.0,1.0,MOHV Bromma,1545.0,2550000.0
20170322.0,Knektvägen 17,25.0,1.0,ERA Enskede-Farsta kontoret,1495.0,2350000.0
20170322.0,Hallandsgatan 26,23.0,1.0,MOHV Bromma,1034.0,2700000.0
20170322.0,Bällstavägen 18,20.0,1.0,HusmanHagberg Bromma,1446.0,2010000.0
20170322.0,Katarina Bangata 59C,25.0,1.0,Tradition Fastighetsmäkleri,1615.0,2720000.0
20170320.0,Rådmansgatan 77,25.0,1.0,Vision Mäkleri AB,852.0,3115000.0
20170319.0,Sveavägen 140,24.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1386.0,3000000.0
20170317.0,Sparbanksvägen 12,24.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1579.0,2250000.0
20170317.0,Olof Skötkonungs väg 2,24.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1378.0,2625000.0
20170316.0,Borgmästargatan 10B,24.0,1.0,SkandiaMäklarna Stockholm Södermalm,1388.0,2900000.0
20170315.0,Tavastgatan 18,24.0,1.0,Erik Olsson Fastighetsförmedling,1430.0,3030000.0
20170315.0,Stagneliusvägen 23,22.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1633.0,2425000.0
20170314.0,Värtavägen 59,24.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1331.0,2575000.0
20170314.0,Torsgatan 33,24.0,1.0,Innerstadsspecialisten Stockholm AB,1191.0,2975000.0
20170314.0,Turingevägen 42,25.0,1.0,Notar,1404.0,2050000.0
20170314.0,Rindögatan 40,25.0,1.0,Notar,1538.0,3010000.0
20170311.0,Ölandsgatan 47 A,22.5,1.0,Fastighetsbyrån Stockholm - Södermalm,1219.0,2520000.0
20170310.0,Ymsenvägen 5,22.0,1.0,Notar,1373.0,2400000.0
20170310.0,Timmermansgatan 44,25.0,1.0,Brokr Fastighetsmäklare,1481.0,3200000.0
2017039.0,Duvbovägen 77B,25.0,1.0,Fastighetsbyrån Spånga,1670.0,1690000.0
2017039.0,Gullmarsvägen 8,24.0,1.0,ERA Storstad,1219.0,2500000.0
2017039.0,Rörstrandsgatan 42A,24.0,1.0,Brokr Fastighetsmäklare,851.0,2975000.0
2017038.0,Doktor Widerströms gata 58,25.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1672.0,2300000.0
2017038.0,Alströmergatan 49,20.0,1.0,Brokr Fastighetsmäklare,1482.0,2630000.0
2017037.0,Frejgatan 25A ö.g,21.0,1.0,Fastighetsbyrån Stockholm - Vasastan,888.0,2620000.0
2017037.0,Maria Prästgårdsgata 27,25.0,1.0,Bjurfors Södermalm,1350.0,3360000.0
2017037.0,Finn Malmgrens väg 2B,24.0,1.0,Notar,1556.0,2720000.0
2017037.0,Doktor Widerströms gata 6,25.0,1.0,Erik Olsson Fastighetsförmedling,1908.0,2130000.0
2017037.0,Sankt Göransgatan 153,24.5,1.0,BOSTHLM Fastighetsmäklare AB,1536.0,2580000.0
2017033.0,Vesslevägen 40,24.0,1.0,Fastighetsbyrån Bromma,1435.0,2200000.0
2017032.0,Birger Jarlsgatan 104 H,20.0,1.0,Notar,1559.0,2660000.0
2017032.0,Grevgatan 20 A,25.0,1.0,BOSTHLM Fastighetsmäklare AB,1165.0,3425000.0
2017031.0,Skånegatan 80,25.0,1.0,Södermäklarna,1297.0,2960000.0
2017031.0,Luntmakargatan 10,25.0,1.0,HusmanHagberg Vasastan,1834.0,2900000.0
20170228.0,Lina Sandells plan 2,25.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1960.0,2400000.0
20170228.0,Samaritgränd 6,22.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1166.0,2850000.0
20170228.0,Kungsholmsgatan 9,23.0,1.0,Notar,1870.0,2740000.0
20170223.0,Industrigatan 9,22.0,1.0,Notar,1206.0,2680000.0
20170223.0,Vesslevägen 40,25.0,1.0,HusmanHagberg Bromma,1502.0,2500000.0
20170223.0,Lidnersgatan 4,21.5,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1706.0,2650000.0
20170222.0,Malmövägen 10,25.0,1.0,Fastighetsbyrån Enskede,1246.0,2480000.0
20170222.0,Paternostervägen 28,23.0,1.0,Notar,968.0,2490000.0
20170217.0,Folkskolegatan 12,24.0,1.0,Södermäklarna,2032.0,2615000.0
20170217.0,Råggatan 10,20.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1228.0,2400000.0
20170216.0,Upplandsgatan 25 A,25.0,1.0,Erik Olsson Fastighetsförmedling,930.0,3220000.0
20170215.0,Birger Jarlsgatan 104 A,21.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1619.0,2660000.0
20170215.0,Vindragarvägen 4,22.0,1.0,Notar,1366.0,2470000.0
20170215.0,Sågargatan 17,22.0,1.0,Bjurfors Södermalm,1673.0,2550000.0
20170215.0,Tjustgatan 2,24.0,1.0,Svenska Mäklarhuset Södermalm,2014.0,2730000.0
20170215.0,Sankt Göransgatan 153,24.5,1.0,BOSTHLM Fastighetsmäklare AB,1486.0,2630000.0
20170214.0,Birger Jarlsgatan 104J,21.0,1.0,Brokr Fastighetsmäklare,1559.0,2850000.0
20170210.0,Blanchegatan 18,25.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1774.0,2900000.0
20170210.0,Västmannagatan 97,23.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1861.0,2800000.0
2017029.0,Tjärhovsgatan 22,20.0,1.0,HusmanHagberg Södermalm/Gamla Stan,2369.0,2350000.0
2017029.0,Valhallavägen 49,21.0,1.0,Notar,1324.0,2610000.0
2017029.0,Luntmakargatan 78,21.0,1.0,Fastighetsmäklarna,717.0,3015000.0
2017028.0,Lidnersplan 8,22.0,1.0,Notar,1446.0,2700000.0
2017028.0,Sysslomansgatan 24,24.0,1.0,Karlsson & Uddare AB,1230.0,2710000.0
2017027.0,Sysslomansgatan 24,24.0,1.0,Erik Olsson Fastighetsförmedling,1230.0,2660000.0
2017027.0,Sankt Göransgatan 153,22.5,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1427.0,2560000.0
2017027.0,Erik Dahlbergsgatan 18,25.0,1.0,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,1399.0,3120000.0
2017027.0,Arvodesvägen 6,23.0,1.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,2420.0,2370000.0
2017025.0,Kaplansbacken 3,24.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1307.0,3025000.0
2017023.0,Blanchegatan 18,25.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1774.0,2855000.0
2017023.0,Sankt Göransgatan 153,24.5,1.0,Svenska Mäklarhuset Sundbyberg,1536.0,2480000.0
2017021.0,Bällstavägen 18,20.0,1.0,HusmanHagberg Bromma,1446.0,2030000.0
20170131.0,Valhallavägen 49,21.0,1.0,Notar,1324.0,2600000.0
20170131.0,Alströmergatan 49,20.0,1.0,SkandiaMäklarna Stockholm Kungsholmen,1428.0,2620000.0
20170130.0,Vulcanusgatan 8,20.0,1.0,Erik Olsson Fastighetsförmedling,896.0,2750000.0
20170127.0,Högalidsgatan 34D,20.0,1.0,HusmanHagberg Södermalm/Gamla Stan,914.0,2350000.0
20170127.0,Årstavägen 77,24.5,1.0,Svensk Fastighetsförmedling Årsta,1868.0,2400000.0
20170127.0,Valutavägen 25,20.0,1.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,1659.0,2000000.0
20170126.0,Bysistorget 6,24.0,1.0,MOHV Stockholm AB,1141.0,2755000.0
20170125.0,Högalidsgatan 23,22.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1884.0,2810000.0
20170125.0,Alviksvägen 23,24.0,1.0,HusmanHagberg Bromma,1288.0,2425000.0
20170125.0,Rutger Fuchsgatan 4,23.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1188.0,2850000.0
20170125.0,Hallandsgatan 26,23.0,1.0,MOHV Stockholm AB,1034.0,2750000.0
20170124.0,Strålgatan 8,23.0,1.0,Fastighetsbyrån Bromma,1603.0,2600000.0
20170124.0,Ekensbergsvägen 118,25.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1394.0,2455000.0
20170124.0,Robert Almströmsgatan 6,22.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1350.0,2775000.0
20170124.0,Burspråksvägen 2,20.0,1.0,Notar,1294.0,2200000.0
20170124.0,Paternostervägen 66,20.0,1.0,BOSTHLM Fastighetsmäklare AB,1119.0,2210000.0
20170124.0,Alströmergatan 32 D,24.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1176.0,2850000.0
20170123.0,Finn Malmgrens Väg 2B,24.0,1.0,BOSTHLM Fastighetsmäklare AB,1556.0,2500000.0
20170122.0,Ymsenvägen 5,21.5,1.0,Notar,1403.0,2350000.0
20170119.0,Kungsklippan 22,22.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1676.0,2900000.0
20170119.0,Rörstrandsgatan 33 B,25.0,1.0,Notar,784.0,2810000.0
20170118.0,Bråvallagatan 8,25.0,1.0,Fastighetsbyrån Stockholm - Vasastan,2073.0,3020000.0
20170118.0,Valhallavägen 73,23.0,1.0,Bjurfors Östermalm/Lidingö,1110.0,2950000.0
20170118.0,Birger Jarlsgatan 104 K,21.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Östermalm,1669.0,2700000.0
20170117.0,Blåsutvägen 7 3tr,25.0,1.0,Fastighetsbyrån Enskede,1466.0,2280000.0
20170117.0,Bergsgatan 29,24.0,1.0,Mäklarhuset Stockholm Innerstan,1360.0,3000000.0
20170117.0,Körsbärsvägen 6,25.0,1.0,BOSTHLM Fastighetsmäklare AB,1959.0,2670000.0
20170116.0,Rindögatan 13,22.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1640.0,2500000.0
20170116.0,Inedalsgatan 15,23.0,1.0,Karlsson & Uddare AB,1385.0,3450000.0
20170113.0,Doktor Widerströms Gata 56,25.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1672.0,2200000.0
20170113.0,Adolfsbergsvägen 12,20.0,1.0,Fastighetsbyrån Bromma,1588.0,2000000.0
20170113.0,Essinge Brogata 5,24.0,1.0,Hemverket AB,1414.0,2480000.0
20170113.0,Hantverkargatan 46 A,25.0,1.0,Erik Olsson Fastighetsförmedling,1600.0,2750000.0
20170113.0,Karlbergsvägen 69 A,22.0,1.0,Erik Olsson Fastighetsförmedling,633.0,3050000.0
20170112.0,Klubbacken 59,25.0,1.0,Notar,1423.0,2320000.0
20170112.0,Essinge brogata 22,24.0,1.0,Erik Olsson Fastighetsförmedling,1693.0,2450000.0
20170112.0,Hälsingegatan 18 A,22.0,2.0,Vasastansmäklarna,943.0,3495000.0
20170112.0,Doktor Widerströms Gata 46,25.0,1.0,Mäklarhuset Liljeholmen,1958.0,2340000.0
20170111.0,Kungsklippan 22,21.5,1.0,ERA Bostad Sthlm,1725.0,2540000.0
20170111.0,Kungsklippan 11,24.0,1.0,Notar,1714.0,2630000.0
20170111.0,Årstavägen 79,24.5,1.0,Notar,1868.0,2375000.0
20170111.0,Doktor Widerströms gata 72,25.0,1.0,Notar,1672.0,2200000.0
20170111.0,Lidnersplan 8,22.0,1.0,Bjurfors Kungsholmen Vasastan,1446.0,2600000.0
20170111.0,Pilgrimsvägen 54 C,24.0,1.0,Erik Olsson Fastighetsförmedling,1565.0,2400000.0
20170111.0,Tavastgatan 15,24.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,1734.0,3200000.0
20170110.0,Krukmakargatan 38,24.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2177.0,2820000.0
20170110.0,Pelargatan 7,24.0,1.0,Fastighetsbyrån Enskede,1052.0,2475000.0
20170110.0,Alströmergatan 51,23.0,1.0,BOSTHLM Fastighetsmäklare AB,1242.0,3225000.0
20170110.0,Kungsklippan 11,24.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1705.0,2845000.0
20170110.0,Skönviksvägen 321,20.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,1300.0,2150000.0
20170110.0,Brännkyrkagatan 92 A,25.0,1.0,Edward & Partners Fastighetsmäklare AB,1871.0,2800000.0
20170110.0,Bondegatan 45,22.0,1.0,BOSTHLM Fastighetsmäklare AB,1206.0,2675000.0
20170110.0,Sveavägen 83,23.0,1.0,Svensk Fastighetsförmedling Sthlm Vasastan,975.0,3050000.0
2017015.0,Karlsviksgatan 1,24.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1403.0,2890000.0
2017015.0,Johannesbergsgatan 3,25.0,1.0,Svenska Mäklarhuset Hägersten/Liljeholmen,1947.0,2500000.0
2017013.0,Bondegatan 45,24.5,1.0,BOSTHLM Fastighetsmäklare AB,1302.0,2750000.0
20161220.0,Birger Jarlsgatan 104 F,24.0,1.0,Mäklarhuset Essingen & Fredhäll,2073.0,3200000.0
20161215.0,Konstgjutarvägen 28,22.0,1.0,Fastighetsbyrån Enskede,1326.0,2480000.0
20161214.0,Kungsklippan 11,24.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1740.0,2825000.0
20161214.0,Sturegatan 19 ,22.0,1.0,Fastighetsbyrån Stockholm – Östermalm,739.0,3100000.0
20161214.0,Heleneborgsgatan 9 B,25.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1461.0,2995000.0
20161213.0,Isgränd 7,22.0,1.0,Bostadsrättsspecialisten,1159.0,2115000.0
20161213.0,Isgränd 9,24.0,1.0,Bostadsrättsspecialisten,1264.0,2120000.0
20161213.0,Igeldammsgatan 38,23.0,1.0,Erik Olsson Fastighetsförmedling,1636.0,2700000.0
2016129.0,Karlavägen 1,25.0,1.0,Vasastansmäklarna,1190.0,3000000.0
2016128.0,Knektvägen 17,25.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Farsta,1559.0,2325000.0
2016128.0,Fyrskeppsvägen 45,24.0,1.0,HusmanHagberg Enskede,1465.0,2350000.0
2016127.0,Erik Dahlbergsgatan 35,25.0,1.0,Notar,1554.0,2850000.0
2016127.0,Klippgatan 14 F,20.5,1.0,Notar,1156.0,2425000.0
2016127.0,Essinge Högväg 18,25.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1860.0,2350000.0
2016127.0,Klubbacken 22,25.0,1.0,Brokr Fastighetsmäklare,1525.0,2510000.0
2016126.0,Roslagsgatan 54,24.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1595.0,2810000.0
2016126.0,Nybrogatan 50,25.0,1.0,Fastighetsbyrån Stockholm – Östermalm,561.0,3150000.0
2016126.0,Sigtunagatan 13,24.0,1.0,Erik Olsson Fastighetsförmedling,575.0,3140000.0
2016126.0,Strindbergsgatan 50,23.0,1.0,HusmanHagberg Östermalm,1255.0,2610000.0
2016125.0,Valhallavägen 47,20.0,1.0,Erik Olsson Fastighetsförmedling,1102.0,2550000.0
2016124.0,Bergsgatan 3,21.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1044.0,2700000.0
2016124.0,Bergsgatan 31,23.0,1.0,ERA Bostad Sthlm,1341.0,2700000.0
2016122.0,Krukmakargatan 38,23.0,1.0,HusmanHagberg Södermalm/Gamla Stan,2276.0,2610000.0
20161130.0,Smedsbacksgatan 32,25.0,1.0,SkandiaMäklarna Stockholm Östermalm,1838.0,2800000.0
20161129.0,Tjärhovsgatan 6,24.0,1.0,Notar,1042.0,3420000.0
20161129.0,Birkagatan 34,20.0,1.0,Bostadsrättsspecialisten,717.0,2700000.0
20161129.0,Lina Sandells plan 2,25.0,1.0,SkandiaMäklarna Älvsjö,1891.0,2350000.0
20161128.0,Skeppargatan 75,24.0,1.0,Fastighetsmäklarna,1317.0,2335000.0
20161125.0,Heleneborgsgatan 9B,25.0,1.0,MOHV Stockholm AB,1434.0,3000000.0
20161124.0,Lilla Nygatan 16,22.0,1.0,HusmanHagberg Södermalm/Gamla Stan,723.0,3400000.0
20161124.0,Renstiernas gata 30,24.0,1.0,Notar,1225.0,2600000.0
