Date,Adress,Size,Rooms,Broker,Rent,Price,NearbyPOIs,Latitude,Longitude,PricePerKvm
2019081.0,Kungsklippan 11,23.0,1.0,BOSTHLM,1663.0,2440000.0,1300.0,59.329524579699104,18.04779052734375,106087.0
20190731.0,Rindögatan 14,25.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1715.0,3100000.0,255.0,59.34633276298826,18.095855712890625,124000.0
20190731.0,Närkesgatan 2,25.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Södermalm,1233.0,2750000.0,867.0,59.312007210000495,18.08212280273437,110000.0
20190731.0,Swedenborgsgatan 4A,25.0,1.0,Historiska Hem,950.0,3000000.0,1300.0,59.3169129835029,18.062896728515625,120000.0
20190730.0,Furusundsgatan 13,25.0,1.0,Notar,1091.0,2710000.0,207.0,59.34703292347968,18.098602294921875,108400.0
20190730.0,Völundsgatan 10,24.0,1.0,Notar,1686.0,2800000.0,704.0,59.33863004470884,18.03955078125,116667.0
20190730.0,Sankt Göransgatan 153,22.5,1.0,BOSTHLM Fastighetsmäklare AB,1550.0,2510000.0,256.0,59.337929710962655,18.01483154296875,111556.0
20190727.0,Pastellvägen 13,25.0,1.0,Södermäklarna,1641.0,2215000.0,186.0,59.291675749501934,18.087615966796875,88600.0
20190725.0,Kungsklippan 11,24.0,1.0,Innerstadsspecialisten S AB,1714.0,2550000.0,1300.0,59.329524579699104,18.04779052734375,106250.0
20190725.0,Brantingsgatan 40,24.5,1.0,Notar,1423.0,2550000.0,247.0,59.34493239869467,18.09722900390625,104082.0
20190725.0,Åsögatan 163,24.0,1.0,Innerstadsspecialisten S AB,621.0,3150000.0,858.0,59.314109771032584,18.084869384765625,131250.0
20190725.0,Rindögatan 4,23.0,1.0,BOSTHLM Fastighetsmäklare AB,1620.0,2950000.0,285.0,59.34773306953446,18.094482421875,128261.0
20190725.0,Nybrogatan 50,25.0,1.0,BOSTHLM Älvsjö,561.0,3080000.0,1000.0,59.33933036401609,18.08074951171875,123200.0
20190724.0,Fleminggatan 83,20.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,230.0,2900000.0,588.0,59.334427825640475,18.032684326171875,145000.0
20190724.0,Sankt Eriksgatan 39,25.0,1.0,SkandiaMäklarna Stockholm Kungsholmen,731.0,2875000.0,574.0,59.333727405256454,18.03131103515625,115000.0
20190723.0,Sankt Göransgatan 153,22.5,1.0,Notar,1550.0,2420000.0,256.0,59.337929710962655,18.01483154296875,107556.0
20190719.0,Heleneborgsgatan 8A,23.0,1.0,Bjurfors Södermalm,1597.0,2750000.0,663.0,59.319715964854154,18.04229736328125,119565.0
20190715.0,Storsjövägen 38 A,21.3,1.0,Fastighetsbyrån Årsta,1209.0,2023500.0,128.0,59.29798681355474,18.03817749023437,95000.0
20190714.0,Kommendörsgatan 33A,24.0,1.0,Notar,1312.0,3150000.0,820.0,59.33722936277729,18.08624267578125,131250.0
20190712.0,Kungsklippan 11,24.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1740.0,2610000.0,1300.0,59.329524579699104,18.04779052734375,108750.0
20190712.0,Rindögatan 12,24.0,1.0,Eklund Stockholm New York,1649.0,2750000.0,251.0,59.34703292347968,18.095855712890625,114583.0
20190712.0,Sankt Göransgatan 153,22.5,1.0,BOSTHLM Fastighetsmäklare AB,1550.0,2350000.0,256.0,59.337929710962655,18.01483154296875,104444.0
20190710.0,Erik Dahlbergsgatan 36,24.0,1.0,Notar,1343.0,3000000.0,343.0,59.34423219489216,18.09310913085937,125000.0
20190710.0,Hallandsgatan 48,21.0,1.0,MOHV Bromma,1570.0,2620000.0,889.0,59.31060543041464,18.07113647460937,124762.0
20190710.0,Sankt Göransgatan 153,22.5,1.0,BOSTHLM Fastighetsmäklare AB,1550.0,2420000.0,256.0,59.337929710962655,18.01483154296875,107556.0
2019079.0,Forsskålsgatan 16,20.0,1.0,Notar,1857.0,2060000.0,469.0,59.29938911327655,18.0889892578125,103000.0
2019075.0,Bondegatan 63,25.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,1877.0,3100000.0,513.0,59.313408931801185,18.09173583984375,124000.0
2019075.0,Artillerigatan 29,23.0,1.0,Bostadsrättsspecialisten,1418.0,2790000.0,1100.0,59.335828623088354,18.08212280273437,121304.0
2019074.0,Tyska Bottens Väg 33,25.0,1.0,Svenska Mäklarhuset Bromma,1279.0,2030000.0,11.0,59.33022508672785,17.91046142578125,81200.0
2019074.0,Alpvägen 1,24.0,1.0,Bjurfors Bromma,1287.0,2050000.0,106.0,59.36173295923278,17.955780029296875,85417.0
2019073.0,Bergsundsgatan 7,22.0,1.0,Notar,1820.0,2550000.0,398.0,59.31761375050765,18.028564453125,115909.0
2019073.0,Tavastgatan 31,25.0,1.0,HusmanHagberg Södermalm/Gamla Stan,709.0,3000000.0,1500.0,59.319015241183074,18.05877685546875,120000.0
2019073.0,Tavastgatan 29A,22.0,1.0,BOSTHLM Fastighetsmäklare AB,496.0,2900000.0,1500.0,59.319715964854154,18.06015014648437,131818.0
2019072.0,Isgränd 5,21.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1268.0,1970000.0,36.0,59.290273131857745,17.9681396484375,93810.0
2019072.0,Sankt Göransgatan 153 9tr,24.5,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,1536.0,2520000.0,256.0,59.337929710962655,18.01483154296875,102857.0
20190628.0,Johannesbergsgatan 3,24.0,1.0,Notar,1839.0,2200000.0,124.0,59.300090241462705,18.0120849609375,91667.0
20190626.0,Hälsingegatan 35,20.5,1.0,HusmanHagberg Vasastan,1437.0,2350000.0,781.0,59.34423219489216,18.040924072265625,114634.0
20190625.0,Lisebergsvägen 123,24.0,1.0,Bjurfors Enskede,781.0,1900000.0,35.0,59.28396063704929,18.0230712890625,79167.0
20190625.0,Klubbacken 24,25.0,1.0,Notar,1595.0,2070000.0,22.0,59.30499773418868,17.96539306640625,82800.0
20190625.0,Heleneborgsgatan 9 C,24.0,1.0,BOSTHLM Fastighetsmäklare AB,1395.0,2650000.0,493.0,59.31831450306765,18.03817749023437,110417.0
20190625.0,Klubbacken 32,24.0,1.0,Brokr Fastighetsmäklare,1518.0,2000000.0,24.0,59.305698746783676,17.966766357421875,83333.0
20190620.0,Doktor Widerströms gata 14,25.0,1.0,Mäklarhuset Älvsjö,1958.0,1850000.0,26.0,59.2846620831748,17.9571533203125,74000.0
20190620.0,Slipgatan 11,24.0,1.0,BOSTHLM Fastighetsmäklare AB,1665.0,2600000.0,387.0,59.3169129835029,18.028564453125,108333.0
20190619.0,Rålambsvägen 50,24.5,1.0,Bjurfors Kungsholmen Vasastan,1424.0,2450000.0,130.0,59.329524579699104,18.00384521484375,100000.0
20190619.0,Vulcanusgatan 8,20.0,1.0,Svensk Fastighetsförmedling Sthlm Vasastan,1126.0,2400000.0,627.0,59.33863004470884,18.03817749023437,120000.0
20190619.0,Rålambsvägen 50,24.5,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1511.0,2500000.0,130.0,59.329524579699104,18.00384521484375,102041.0
20190619.0,Oxenstiernsgatan 37,20.0,1.0,Innerstadsspecialisten Stockholm AB,1163.0,2450000.0,206.0,59.33722936277729,18.10272216796875,122500.0
20190619.0,Tjustgatan 3,24.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1725.0,2640000.0,962.0,59.312007210000495,18.07113647460937,110000.0
20190619.0,Furusundsgatan 16,25.0,1.0,Erik Olsson Fastighetsförmedling,848.0,2685000.0,211.0,59.34633276298826,18.098602294921875,107400.0
20190618.0,Pingstvägen 34,22.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1653.0,2100000.0,89.0,59.30149245448654,17.996978759765625,95455.0
20190618.0,Tobaksspinnargatan 10,23.0,1.0,Bronze Fastighetsförmedling AB,1310.0,2550000.0,413.0,59.31761375050765,18.03131103515625,110870.0
20190617.0,Västmannagatan 97,23.0,1.0,Notar,1828.0,2660000.0,835.0,59.34633276298826,18.04229736328125,115652.0
20190617.0,Igeldammsgatan 12,23.0,1.0,Vision Mäkleri AB,1176.0,2700000.0,415.0,59.335828623088354,18.02581787109375,117391.0
20190617.0,Kungsklippan 22,21.5,1.0,BOSTHLM Fastighetsmäklare AB,1729.0,2600000.0,1200.0,59.33022508672785,18.046417236328125,120930.0
20190616.0,Industrigatan 7A,25.0,1.0,BOSTHLM Älvsjö,1979.0,2550000.0,493.0,59.33652900015258,18.029937744140625,102000.0
20190615.0,Banérgatan 25,25.0,1.0,Fastighetsbyrån Stockholm – Östermalm,736.0,2820000.0,391.0,59.335828623088354,18.09310913085937,112800.0
20190614.0,Lundagatan 46,23.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1342.0,2550000.0,668.0,59.31831450306765,18.043670654296875,110870.0
20190614.0,Valhallavägen 49,24.0,1.0,Mäklarhuset Stockholm Innerstan,1154.0,2670000.0,1200.0,59.34773306953446,18.0670166015625,111250.0
20190613.0,Körsbärsvägen 6,24.0,1.0,Alicia Edelman Fastighetsmäkleri,1958.0,2550000.0,1100.0,59.34913331833489,18.065643310546875,106250.0
20190613.0,Högalidsgatan 34C,23.0,1.0,HusmanHagberg Södermalm/Gamla Stan,969.0,2550000.0,493.0,59.31831450306765,18.03817749023437,110870.0
20190612.0,Blanchegatan 18,24.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1705.0,2925000.0,239.0,59.34353197665222,18.098602294921875,121875.0
20190612.0,Alströmergatan 51,24.0,1.0,Karlsson & Uddare AB,1242.0,2460000.0,408.0,59.33652900015258,18.02581787109375,102500.0
20190611.0,Essinge Brogata 22,25.0,1.0,Erik Olsson Fastighetsförmedling,1850.0,2330000.0,123.0,59.32532123424882,18.00384521484375,93200.0
2019067.0,Gamla Huddingevägen 441,24.0,1.0,Svensk Fastighetsförmedling Älvsjö,1253.0,1700000.0,21.0,59.27413887353422,18.0230712890625,70833.0
2019067.0,Vittangigatan 1,23.0,1.0,Mäklarhuset Vällingby-Hässelby,1593.0,1700000.0,34.0,59.36103310187028,17.873382568359375,73913.0
2019067.0,Kungsklippan 22,22.0,1.0,Mäklarhuset Stockholm Innerstan,1759.0,2475000.0,1200.0,59.33022508672785,18.046417236328125,112500.0
2019067.0,Folkskolegatan 6,23.0,1.0,Notar,1865.0,2480000.0,409.0,59.31761375050765,18.029937744140625,107826.0
2019066.0,John Ericssonsgatan 18,24.0,1.0,Fastighetsmäklarna,1192.0,2800000.0,733.0,59.329524579699104,18.03817749023437,116667.0
2019066.0,Pontonjärgatan 20,22.0,1.0,HusmanHagberg Kungsholmen,1505.0,2510000.0,650.0,59.32882405822882,18.035430908203125,114091.0
2019066.0,Banérgatan 7,25.0,1.0,Properties & Partners Stockholm,660.0,3250000.0,511.0,59.33302697043213,18.09173583984375,130000.0
2019065.0,Järnlundsvägen 22,25.0,1.0,Fastighetsbyrån Årsta,2008.0,2070000.0,108.0,59.29728564201869,18.03680419921875,82800.0
2019064.0,Brännkyrkagatan 119,21.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,1575.0,2650000.0,646.0,59.3169129835029,18.0450439453125,126190.0
2019064.0,Timmerkörargränd 4E,22.0,1.0,Notar,943.0,1730000.0,35.0,59.281856211948,18.04916381835937,78636.0
2019064.0,Sågargatan 17,22.0,1.0,BOSTHLM Fastighetsmäklare AB,1723.0,2640000.0,516.0,59.314109771032584,18.09173583984375,120000.0
2019061.0,Folkskolegatan 6,24.0,1.0,BlumenthalHoffman Fastighetsmäkleri,1930.0,2800000.0,409.0,59.31761375050765,18.029937744140625,116667.0
20190531.0,Lundagatan 52,25.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1573.0,2835000.0,668.0,59.31831450306765,18.043670654296875,113400.0
20190531.0,Skeppargatan 75,24.0,1.0,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,1436.0,2820000.0,470.0,59.34213149685935,18.090362548828125,117500.0
20190531.0,Östhammarsgatan 70-72,24.0,1.0,Alexander White,1534.0,2600000.0,97.0,59.34353197665222,18.112335205078125,108333.0
20190531.0,Sankt Göransgatan 153,22.5,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,1549.0,2200000.0,256.0,59.337929710962655,18.01483154296875,97778.0
20190531.0,Tavastgatan 18,22.0,1.0,SkandiaMäklarna Stockholm Södermalm,1311.0,2500000.0,1600.0,59.319715964854154,18.0615234375,113636.0
20190530.0,Årstavägen 79,24.4,1.0,Svensk Fastighetsförmedling Årsta,1886.0,2150000.0,131.0,59.29798681355474,18.04779052734375,88115.0
20190529.0,Storsjövägen 34,21.0,1.0,Fastighetsbyrån Årsta,1181.0,1795000.0,152.0,59.29868797064062,18.03955078125,85476.0
20190529.0,Vikingagatan 3,24.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1338.0,2670000.0,530.0,59.34073095931448,18.032684326171875,111250.0
20190529.0,Lundagatan 46,23.0,1.0,Notar,1342.0,2560000.0,668.0,59.31831450306765,18.043670654296875,111304.0
20190528.0,Upplandsgatan 25 A,24.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,930.0,2900000.0,1300.0,59.33863004470884,18.051910400390625,120833.0
20190527.0,Ahlsellvägen 6,24.0,1.0,Notar,1882.0,2000000.0,167.0,59.35403373441052,18.09722900390625,83333.0
20190527.0,Ahlsellvägen 6,24.0,1.0,Notar,1972.0,2150000.0,167.0,59.35403373441052,18.09722900390625,89583.0
20190527.0,Vulcanusgatan 4,25.0,1.0,Notar,1496.0,2650000.0,601.0,59.337929710962655,18.03680419921875,106000.0
20190526.0,Bäckaskiftsvägen 17 A,20.0,1.0,Bjurfors Enskede,1146.0,1970000.0,25.0,59.27484052203332,18.050537109375,98500.0
20190525.0,Styrmansgatan 16 B,24.5,1.0,Behrer & Partners,1898.0,3000000.0,882.0,59.333727405256454,18.08624267578125,122449.0
20190524.0,Pastellvägen 17,24.0,1.0,Erik Olsson Fastighetsförmedling,1178.0,2310000.0,173.0,59.29097444790585,18.087615966796875,96250.0
20190523.0,Pontonjärgatan 43,22.0,1.0,Mäklarringen Vasastan,1000.0,2350000.0,523.0,59.329524579699104,18.028564453125,106818.0
20190523.0,Ynglingagatan 25,25.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,1315.0,2410000.0,942.0,59.34773306953446,18.0450439453125,96400.0
20190523.0,Hornsgatan 151 3 tr,24.0,1.0,BOSTHLM Fastighetsmäklare AB,1794.0,2800000.0,361.0,59.314810595818216,18.032684326171875,116667.0
20190522.0,Bergsundsgatan 14,25.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1946.0,2500000.0,387.0,59.3169129835029,18.028564453125,100000.0
20190522.0,Järnlundsvägen 22,25.0,1.0,Svensk Fastighetsförmedling Årsta,2008.0,2110000.0,108.0,59.29728564201869,18.03680419921875,84400.0
20190522.0,Vulcanusgatan 3,25.0,1.0,HusmanHagberg Vasastan,1478.0,2610000.0,601.0,59.337929710962655,18.03680419921875,104400.0
20190522.0,Erik Dahlbergsgatan 24,25.0,1.0,Alicia Edelman Fastighetsmäkleri,1337.0,2800000.0,432.0,59.34213149685935,18.09173583984375,112000.0
20190522.0,Torphagsvägen 6,23.0,1.0,Mäklarhuset Stockholm Innerstan,1649.0,2175000.0,33.0,59.37152944697418,18.05328369140625,94565.0
20190520.0,Kungsklippan 11,24.0,1.0,Mäklarhuset Stockholm Innerstan,1714.0,2500000.0,1300.0,59.329524579699104,18.04779052734375,104167.0
20190520.0,Östgötagatan 32,24.0,1.0,BOSTHLM Fastighetsmäklare AB,849.0,2800000.0,951.0,59.31270807812389,18.076629638671875,116667.0
20190516.0,Bondegatan 3B,25.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2167.0,2750000.0,951.0,59.31270807812389,18.076629638671875,110000.0
20190516.0,Sjöbjörnsvägen 13,20.0,1.0,Mäklarhuset Liljeholmen,1269.0,1900000.0,157.0,59.31621220205322,18.007965087890625,95000.0
20190516.0,Vindragarvägen 4,22.0,1.0,Notar,1367.0,2350000.0,350.0,59.31831450306765,18.02032470703125,106818.0
20190515.0,Västgötagatan 22,23.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1267.0,2650000.0,962.0,59.312007210000495,18.07113647460937,115217.0
20190515.0,Bondegatan 3D,23.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,1879.0,2420000.0,951.0,59.31270807812389,18.076629638671875,105217.0
20190515.0,Essingeringen 70B,21.0,1.0,SkandiaMäklarna Stockholm Kungsholmen,1137.0,2000000.0,70.0,59.324620626125686,17.988739013671875,95238.0
20190515.0,Völundsgatan 10,24.0,1.0,BOSTHLM,1720.0,2425000.0,704.0,59.33863004470884,18.03955078125,101042.0
20190515.0,Sankt Göransgatan 153,24.5,1.0,Vision Mäkleri AB,1670.0,2450000.0,256.0,59.337929710962655,18.01483154296875,100000.0
20190514.0,Långholmsgatan 13 A,25.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1404.0,2700000.0,405.0,59.3169129835029,18.0340576171875,108000.0
20190514.0,Doktor Widerströms Gata 46,25.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Älvsjö-Fruängen,1908.0,1960000.0,26.0,59.285363514846466,17.9571533203125,78400.0
20190514.0,Sankt Göransgatan 153,22.5,1.0,Mäklarhuset Stockholm Innerstan,1550.0,2260000.0,256.0,59.337929710962655,18.01483154296875,100444.0
20190514.0,Atlasmuren 18,22.1,1.0,Edward & Partners Fastighetsmäklare AB,586.0,2750000.0,573.0,59.337929710962655,18.035430908203125,124434.0
20190513.0,Lorensbergsgatan 3B,25.0,1.0,Södermäklarna,1549.0,2520000.0,437.0,59.319015241183074,18.0340576171875,100800.0
20190513.0,Jämtlandsgatan 94,24.0,1.0,Erik Olsson Fastighetsförmedling,1498.0,1615000.0,37.0,59.360333230075,17.870635986328125,67292.0
20190512.0,Klintbacken 1,25.0,1.0,Bjurfors Bromma,1419.0,2200000.0,107.0,59.35963334384675,17.955780029296875,88000.0
20190510.0,Arvodesvägen 18,20.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1450.0,1800000.0,61.0,59.29868797064062,17.983245849609375,90000.0
20190510.0,Bäckaskiftsvägen 11A,20.0,1.0,Bjurfors Enskede,1146.0,1970000.0,25.0,59.27484052203332,18.04916381835937,98500.0
20190510.0,Tjärhovsgatan 6,24.0,1.0,Le Grand Propriété,1063.0,3250000.0,1100.0,59.314810595818216,18.073883056640625,135417.0
2019059.0,Värtavägen 59,20.0,1.0,MOHV Stockholm AB,1082.0,2250000.0,176.0,59.34773306953446,18.101348876953125,112500.0
2019058.0,Tjustgatan 4,24.0,1.0,Fastighetsbyrån Stockholm - Södermalm,2093.0,2460000.0,962.0,59.312007210000495,18.06976318359375,102500.0
2019058.0,Svandammsvägen 3,22.0,1.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,1408.0,2010000.0,183.0,59.30149245448654,18.01620483398437,91364.0
2019058.0,Bondegatan 45,22.0,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,1206.0,2500000.0,736.0,59.314109771032584,18.087615966796875,113636.0
2019058.0,Doktor Widerströms gata 68,25.0,1.0,Brokr Fastighetsmäklare,1672.0,1880000.0,27.0,59.28676633482918,17.958526611328125,75200.0
